Paper index,Study index,Result index,Who reviewed ,Reference,DOI,Independent Variable,Parcellation,Whole brain?,Relevant Region A,MNI-Coord. A,AAL3 Region A,Relevant Region B,MNI-Coord. B,AAL3 Region B,Dependent Variables,Effect of AUD,Effect direction,Effect Score,Significance,Sample Size,Sample Characteristics,Notes,Length of Resting State Scan [min],TR [ms],Category,Resolution
45,45.2,4953,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Pallidum_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4954,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4955,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4956,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4957,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4958,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_R,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4959,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4960,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_R,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4961,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_L,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4962,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 5: R putamen, R pallidum, R amygdala",30 -14 2,Amygdala_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.06,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4963,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4964,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4965,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4966,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4967,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_R,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4968,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4969,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_R,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4970,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_L,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4971,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 6: R caudate, R thalamus",10 4 16,Caudate_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4972,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4973,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4974,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4975,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4976,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4977,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4978,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4979,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4980,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_AV_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4981,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4982,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4983,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4984,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4985,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4986,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4987,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4988,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4989,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_LP_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4990,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4991,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4992,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4993,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4994,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4995,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4996,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4997,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4998,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_sup_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VA_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,4999,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,ACC_pre_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VL_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,5000,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VL_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,5001,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_2_R,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VL_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
45,45.2,5002,MB,"Zhao Y et al., 2022",10.1016/j.biopsych.2022.03.008,AUDIT frequency item,AAL,2,dorsal anterior cingulate cortex/dorsomedial prefrontal cortex,0 40 24,Frontal_Sup_Medial_L,"cluster 6: R caudate, R thalamus",10 4 16,Thal_VL_R,seed FC,reduced FC between dorsal anterior cingulate cortex/dorsomedial prefrontal cortex and other regions,-1,T=-7.52,p=10^-17,"39679 (females: 53%, age: 63.62±7.55)","Uk Biobank, longitudinal, AUDIT score 5.18±4.19",-,06.00,1000,1.1,C
